PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,PreviousOwner,Gender,pet_details,shedding,FoodPreference,MeatConsumption,kid_friendliness,EnergyLevel
882,1,4,0.7856954696255066,4,0,-0.03565959279705455,0,0,0.6822624727303378,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, loves to perch on high places",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
883,1,4,-0.18253108799467996,10,2,-0.1562110994825361,0,0,0.5259996281381065,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys grooming sessions, enjoys napping in sunbeams",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
884,1,4,0.07681531136787002,10,1,-0.12500871182277332,1,1,-1.5054173515609002,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, is playful at dawn and dusk, enjoys being petted",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,0
885,3,6,-0.8395419663798066,10,1,-0.448899268291004,0,0,1.7761023848759567,1,1,"gentle, quiet, social, timid, active, curious, enjoys being held gently",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
886,3,6,1.21793946856309,1,2,0.8093992559882496,1,0,0.7994596061745113,0,1,"gentle, quiet, social, timid, active, curious, has twitching nose, is a gentle companion",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
887,3,6,-0.3554286875697133,10,1,-0.39850078084055945,0,0,0.6041310504342222,0,0,"gentle, quiet, social, timid, active, curious, enjoys being held gently, loves to binky",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
888,0,3,-0.3554286875697133,7,2,-0.761062752887109,1,0,-0.21624888367499204,0,0,"vocal, active, colorful, intelligent, playful, social, flying, has vibrant feathers",1,not specified,0,0,0
889,3,6,1.5118653878406465,1,1,1.0297123115859108,0,0,1.6979709625798411,0,1,"gentle, quiet, social, timid, active, curious, enjoys munching on hay, is quite agile",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
890,0,3,1.6501834675006732,7,2,-0.7481722810276694,1,0,1.737036673727899,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is a chatterbox",1,not specified,0,1,0
891,3,6,0.28429243085791,10,1,-0.3171674877274344,0,0,-0.9194316843400328,0,0,"gentle, quiet, social, timid, active, curious, loves to dig",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
892,1,4,0.059525551410366695,1,0,-0.12455498582772087,0,1,0.13534251665752836,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, is a bit mischievous, loves to explore small spaces",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
893,1,4,-1.3236552451899,6,0,-0.6270390743485308,1,0,0.13534251665752836,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys being petted",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
894,0,3,-1.37552452506241,7,2,-0.7881583385916532,1,0,-1.1147602400803218,0,1,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes, enjoys perching on shoulders",1,not specified,0,1,0
895,0,3,0.5263490702629566,7,1,-0.7539892809642397,1,1,0.7213281838783957,0,1,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders, loves to sing cheerful tunes",1,not specified,0,0,0
896,3,6,-0.4245877273997266,1,1,-0.41036746071116276,1,0,-1.4663516404128423,0,1,"gentle, quiet, social, timid, active, curious, is very curious about new things, is quite agile",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
897,3,6,0.28429243085791,1,2,-0.31978513769889105,1,1,-1.5444830627089579,0,0,"gentle, quiet, social, timid, active, curious, loves to dig",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
898,0,3,1.0796213889030633,7,1,-0.7520929389849178,0,0,-0.8022345508958594,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is quite intelligent, is a chatterbox",1,not specified,0,1,0
899,0,3,0.7511159497105,7,1,-0.7519184289868206,1,1,-0.48970886171139677,0,1,"vocal, active, colorful, intelligent, playful, social, flying, has vibrant feathers",1,not specified,0,1,0
900,0,3,0.07681531136787002,7,1,-0.7577237949235177,1,0,-0.09905175023081857,0,1,"vocal, active, colorful, intelligent, playful, social, flying, has vibrant feathers",1,not specified,0,0,0
901,0,3,-0.0960822882071633,7,2,-0.7577237949235177,1,0,-1.6616801961531313,0,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders",1,not specified,0,0,0
902,0,3,-0.3900082074847199,7,0,-0.7611790928858405,1,0,-0.9194316843400328,1,1,"vocal, active, colorful, intelligent, playful, social, flying, loves to play with toys, loves fresh fruit",1,not specified,0,1,0
903,3,6,0.3015821908154133,10,2,-0.31037323180152043,1,0,-0.29438030597110765,0,1,"gentle, quiet, social, timid, active, curious, enjoys munching on hay, has twitching nose",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
904,0,3,-0.3208491676547066,7,1,-0.761062752887109,1,0,1.3854452733953786,0,1,"vocal, active, colorful, intelligent, playful, social, flying, loves fresh fruit",1,not specified,0,0,0
905,1,4,-0.5629058070597532,8,2,-0.28633738806361225,1,0,-0.21624888367499204,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, loves to play with string, loves to perch on high places",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
906,0,3,0.9240135492855333,7,1,-0.7537566009667768,1,0,0.6822624727303378,1,0,"vocal, active, colorful, intelligent, playful, social, flying, is a chatterbox, is very active in its cage",1,not specified,0,0,0
907,0,3,-1.06430884582735,7,2,-0.7760357107238408,1,0,0.6041310504342222,0,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders, enjoys flying around the room",1,not specified,0,1,0
908,0,3,-0.0442130083346533,7,2,-0.7599226208995412,1,0,-0.48970886171139677,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is a social companion, is quite intelligent",1,not specified,0,0,0
909,3,6,0.18055387111289,10,1,-0.32738213961605184,1,0,-0.3334460171191655,0,0,"gentle, quiet, social, timid, active, curious, is very curious about new things",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
910,3,6,0.7511159497105,10,0,0.7375709407714803,1,0,-0.6850374174516859,0,1,"gentle, quiet, social, timid, active, curious, is active in the mornings and evenings",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
911,0,3,1.4945756278831432,7,0,-0.7478814310308409,1,0,-1.6616801961531313,0,1,"vocal, active, colorful, intelligent, playful, social, flying, has a strong beak, is a chatterbox",1,not specified,0,1,0
912,3,6,-0.4072979674422233,10,1,-0.40466680077332395,1,1,1.54170811798761,1,1,"gentle, quiet, social, timid, active, curious, is quite agile",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
913,0,3,-0.9259907661673232,7,2,-0.772650216760757,1,0,-1.4272859292647844,0,1,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders",1,not specified,0,0,0
914,1,4,-0.9605702860823299,4,1,-0.40253777879653924,1,0,-0.29438030597110765,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, is a quiet companion",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
915,1,4,0.54363883022046,8,0,-0.0655357044712793,1,0,1.2682481399512051,1,0,"calm, sweet, quiet, affectionate, dignified, gentle, is a bit mischievous, is very vocal with purrs",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
916,0,3,1.2352292285205932,7,0,-0.7489052230196772,1,0,1.6979709625798411,0,0,"vocal, active, colorful, intelligent, playful, social, flying, loves fresh fruit",1,not specified,0,1,0
917,1,4,0.85485450945552,10,0,-0.021361406952964967,1,0,-0.7241031285997437,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, loves to explore small spaces",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
918,3,6,0.2670026709004067,10,2,-0.3287316836013361,1,0,0.6822624727303378,0,0,"gentle, quiet, social, timid, active, curious, is active in the mornings and evenings",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
919,3,6,-1.01243956595484,1,2,-0.5059407696690117,0,0,-0.9584973954880907,1,1,"gentle, quiet, social, timid, active, curious, is always grooming, loves to binky",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
920,0,3,0.12868459124038,7,2,-0.7563277149387408,1,0,-1.5444830627089579,1,0,"vocal, active, colorful, intelligent, playful, social, flying, is a social companion, loves to sing cheerful tunes",1,not specified,0,0,0
921,0,3,0.7165364297954934,7,1,-0.7553039229499044,1,0,0.8385253173225691,1,1,"vocal, active, colorful, intelligent, playful, social, flying, loves fresh fruit",1,not specified,0,1,0
922,0,3,1.6674732274581765,7,0,-0.7464504490464446,1,0,-0.09905175023081857,0,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys flying around the room",1,not specified,0,0,0
923,0,3,1.5464449077556532,7,0,-0.7499755510080062,1,0,-1.1147602400803218,0,1,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes",1,not specified,0,1,0
924,1,4,-0.5283262871447466,8,2,-0.26762991626760235,1,0,0.7994596061745113,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, is playful at dawn and dusk, loves to play with string",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,0
925,0,3,-1.21991668544488,7,1,-0.7795957146850218,1,0,1.111985295358974,1,1,"vocal, active, colorful, intelligent, playful, social, flying, loves to play with toys, mimics sounds",1,not specified,0,0,0
926,0,3,-1.2026269254873765,7,1,-0.7786300926955512,0,0,-1.1147602400803218,1,0,"vocal, active, colorful, intelligent, playful, social, flying, is quite intelligent, is very active in its cage",1,not specified,0,0,0
927,0,3,-0.13066180812216996,7,1,-0.7578401349222492,1,0,1.3854452733953786,0,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys flying around the room, has vibrant feathers",1,not specified,0,0,0
928,1,4,-1.27178596531739,10,1,-0.598640480658195,1,0,0.2525396501017018,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys napping in sunbeams",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
929,3,6,1.21793946856309,1,2,0.8014765020746409,1,0,-0.8413002620439172,1,0,"gentle, quiet, social, timid, active, curious, loves fresh vegetables, loves to binky",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
930,1,4,-0.70122388671978,4,1,-0.3120834297828721,0,0,-0.9975631066361484,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys napping in sunbeams, is a great mouser",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
931,1,4,1.42541658805313,10,2,0.03452832843760189,0,0,1.4245109845434365,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys napping in sunbeams",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
932,1,4,0.059525551410366695,1,1,-0.13073263976035843,1,0,-1.6226144850050737,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, loves to explore small spaces",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
933,0,3,-0.16524132803717662,7,0,-0.7591780449076603,0,0,-0.29438030597110765,0,1,"vocal, active, colorful, intelligent, playful, social, flying, has a strong beak",1,not specified,0,1,0
934,0,3,-0.4591672473147333,7,2,-0.7631685068641475,0,0,-0.9194316843400328,0,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys flying around the room",1,not specified,0,0,0
935,0,3,0.95859306920054,7,0,-0.7527444429778136,0,0,-1.0756945289322641,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is a chatterbox",1,not specified,0,1,0
936,0,3,-0.59748532697476,7,1,-0.7657512548359847,1,1,0.9166567396186848,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage, is a chatterbox",1,not specified,0,1,0
937,1,4,1.06233162894556,8,1,0.006001760748661501,1,0,-0.5287745728594546,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, has soft fur",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
938,3,6,-0.6839341267622766,10,0,-0.4400806963871635,1,0,-0.6850374174516859,0,1,"gentle, quiet, social, timid, active, curious, loves to dig, is litter box trained",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
939,3,6,-0.026923248377149968,1,1,-0.3618187792405476,1,1,1.5807738291356677,0,1,"gentle, quiet, social, timid, active, curious, is quite agile, loves fresh vegetables",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
940,1,4,-1.3582347651049065,4,0,-0.6651287899331927,1,0,0.48693391699004873,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, is a quiet companion",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
941,0,3,0.43990027047544,7,0,-0.7569908529315098,1,1,0.2525396501017018,0,1,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders, loves to play with toys",1,not specified,0,0,0
942,0,3,-0.7185136466772832,7,1,-0.7690320428002103,1,1,-0.7241031285997437,1,1,"vocal, active, colorful, intelligent, playful, social, flying, loves to play with toys",1,not specified,0,1,0
943,3,6,1.37354730818062,1,2,0.5485882468321865,1,0,1.5807738291356677,1,1,"gentle, quiet, social, timid, active, curious, loves to binky, loves fresh vegetables",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
944,0,3,0.8202749895405133,7,1,-0.7518253569878355,1,0,-0.7241031285997437,0,1,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders",1,not specified,0,1,0
945,0,3,-1.27178596531739,7,2,-0.7827252606508966,0,0,0.3697367835458753,0,0,"vocal, active, colorful, intelligent, playful, social, flying, has a strong beak",1,not specified,0,1,0
946,0,3,0.33616171073042,7,2,-0.757328238927831,1,0,-1.1538259512283797,0,1,"vocal, active, colorful, intelligent, playful, social, flying, enjoys flying around the room, loves fresh fruit",1,not specified,0,0,0
947,0,3,0.7338261897529966,7,2,-0.7523139849825075,0,0,-0.020920327934702925,0,1,"vocal, active, colorful, intelligent, playful, social, flying, has a strong beak",1,not specified,0,1,0
948,3,6,1.63289370754317,10,2,0.16926168096844157,0,0,0.7213281838783957,0,1,"gentle, quiet, social, timid, active, curious, loves fresh vegetables, enjoys being held gently",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
949,0,3,0.43990027047544,7,1,-0.7549432689538371,1,0,1.2682481399512051,1,1,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders, loves fresh fruit",1,not specified,0,1,0
950,0,3,0.33616171073042,7,1,-0.7565254929365843,0,0,0.9947881619148004,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is a social companion, is a chatterbox",1,not specified,0,1,0
951,1,4,-1.3409450051474032,10,1,-0.6473520381270341,1,0,0.7603938950264535,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, has soft fur, has striking eyes",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
952,3,6,0.49176955034795,1,2,-0.28757059205016516,1,1,-1.6226144850050737,0,0,"gentle, quiet, social, timid, active, curious, prefers quiet environments",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
953,3,6,-1.0815986057848532,1,0,-0.5316868113882715,1,0,0.4088024946939331,0,1,"gentle, quiet, social, timid, active, curious, is a gentle companion",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
954,3,6,-0.8568317263373099,1,2,-0.45861365818507627,1,0,-1.0756945289322641,0,1,"gentle, quiet, social, timid, active, curious, is very curious about new things",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
955,3,6,0.95859306920054,10,0,1.009946145801445,1,0,0.44786820584199094,0,1,"gentle, quiet, social, timid, active, curious, has soft, fluffy fur",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
956,3,6,-1.2026269254873765,1,1,-0.5788277788742368,1,0,-0.020920327934702925,0,0,"gentle, quiet, social, timid, active, curious, has soft, fluffy fur",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
957,3,6,-0.6147750869322632,1,1,-0.4185926986214731,1,0,-0.21624888367499204,0,0,"gentle, quiet, social, timid, active, curious, enjoys munching on hay, is active in the mornings and evenings",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
958,0,3,0.64737738996548,7,1,-0.7551992169510463,1,0,0.057211094361412716,0,0,"vocal, active, colorful, intelligent, playful, social, flying, has a strong beak",1,not specified,0,1,0
959,0,3,-1.1334678856573632,7,0,-0.7781065627012599,1,1,0.29160536124975966,0,0,"vocal, active, colorful, intelligent, playful, social, flying, mimics sounds",1,not specified,0,0,0
960,0,3,0.4744797903904467,7,1,-0.7545709809578967,1,1,-0.5287745728594546,1,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys flying around the room",1,not specified,0,1,0
961,0,3,0.64737738996548,7,2,-0.7531865349729929,1,0,-0.25531459482304986,1,1,"vocal, active, colorful, intelligent, playful, social, flying, enjoys flying around the room",1,not specified,0,0,0
962,1,4,1.32167802830811,8,1,0.025465442536425506,1,1,0.7603938950264535,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, is very independent",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
963,3,6,0.3534514706879233,1,1,-0.3184355937136068,0,1,0.2525396501017018,0,0,"gentle, quiet, social, timid, active, curious, has soft, fluffy fur, is very curious about new things",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
964,1,4,-0.3900082074847199,8,1,-0.2370906666006086,1,0,1.6198395402837256,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, loves to perch on high places",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
965,1,4,-0.9432805261248266,6,1,-0.39346325889548966,1,0,0.44786820584199094,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, loves to play with string, is a bit mischievous",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
966,0,3,-0.9778600460398332,7,2,-0.773557668750862,1,0,1.54170811798761,1,0,"vocal, active, colorful, intelligent, playful, social, flying, is quite intelligent, has vibrant feathers",1,not specified,0,1,0
967,3,6,1.1487804287330765,1,0,0.808852457994212,1,0,-1.5054173515609002,0,0,"gentle, quiet, social, timid, active, curious, is always grooming, loves to dig",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,1,0
968,0,3,1.2525189884780965,7,2,-0.7508830029981112,1,0,0.018145383213354894,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is a chatterbox",1,not specified,0,1,0
969,3,6,0.7684057096680033,10,2,2.1419576014577593,1,0,-0.48970886171139677,1,1,"gentle, quiet, social, timid, active, curious, enjoys munching on hay",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
970,1,4,-1.2544962053598865,10,1,-0.5626448850506983,1,0,0.13534251665752836,0,0,"calm, sweet, quiet, affectionate, dignified, gentle, is a great mouser, loves to play with string",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
971,0,3,1.6674732274581765,7,0,-0.747229927037945,1,0,0.44786820584199094,1,0,"vocal, active, colorful, intelligent, playful, social, flying, mimics sounds, has vibrant feathers",1,not specified,0,0,0
972,0,3,-0.3727184475272166,7,0,-0.7617956948791169,1,0,0.9947881619148004,1,1,"vocal, active, colorful, intelligent, playful, social, flying, has a strong beak, enjoys perching on shoulders",1,not specified,0,0,0
973,0,3,1.5637346677131565,7,0,-0.7468343710422582,1,0,-0.09905175023081857,1,0,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders",1,not specified,0,1,0
974,3,6,0.6819569098804866,10,0,0.6194742080592316,0,0,0.057211094361412716,0,0,"gentle, quiet, social, timid, active, curious, is always grooming",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
975,1,4,0.9931725891155466,1,0,-0.016323885007895104,1,0,1.1901167176550895,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, is a bit mischievous",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
976,1,4,1.6156039475856665,1,0,0.06300836012704972,0,1,1.4245109845434365,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, loves to play with string, is very independent",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
977,0,3,0.4571900304329433,7,2,-0.7544430069592921,0,0,-0.5287745728594546,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage, enjoys perching on shoulders",1,not specified,0,1,0
978,1,4,0.4571900304329433,8,1,-0.06637335246214542,0,0,1.307313851099263,1,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys being petted",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,1,1
979,1,4,-0.0960822882071633,8,0,-0.14457709960939566,1,0,0.057211094361412716,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, is playful at dawn and dusk",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,0
980,0,3,-0.8914112462523166,7,1,-0.7720103467677342,0,0,0.057211094361412716,0,0,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes, loves fresh fruit",1,not specified,0,1,0
981,3,6,-1.0470190858698465,1,2,-0.5236593514758047,1,0,1.3854452733953786,1,1,"gentle, quiet, social, timid, active, curious, is always grooming",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
982,0,3,1.2870985083931032,7,2,-0.7512087549945591,1,0,1.5807738291356677,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage, loves fresh fruit",1,not specified,0,1,0
983,0,3,1.37354730818062,7,0,-0.7477883590318558,1,0,1.5807738291356677,0,1,"vocal, active, colorful, intelligent, playful, social, flying, loves fresh fruit, has vibrant feathers",1,not specified,0,0,0
984,0,3,1.4081268280956265,7,2,-0.7498941130088942,1,0,0.057211094361412716,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is quite intelligent",1,not specified,0,1,0
985,0,3,-0.8222522064223032,7,2,-0.7714751827735697,1,0,0.44786820584199094,0,0,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage, has vibrant feathers",1,not specified,0,0,0
986,0,3,-0.70122388671978,7,2,-0.7688458988022401,1,0,0.6041310504342222,0,0,"vocal, active, colorful, intelligent, playful, social, flying, loves fresh fruit, has vibrant feathers",1,not specified,0,1,0
987,0,3,1.6156039475856665,7,2,-0.7482420850269083,1,0,-0.4506431505633389,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is a social companion",1,not specified,0,1,0
988,3,6,0.007656271537856696,1,0,-0.3504523613644894,1,1,-1.4663516404128423,1,0,"gentle, quiet, social, timid, active, curious, is very curious about new things, is litter box trained",3,"mostly hay, fresh safe veggies daily, rabbit pellets. occasional fruit. avoid dal bhat, bread, dairy, meat, high-sugar fruits, spicy/oily food.",0,0,0
989,1,4,-0.11337204816466663,6,2,-0.14376271961827577,0,0,-0.25531459482304986,0,1,"calm, sweet, quiet, affectionate, dignified, gentle, enjoys grooming sessions, loves to play with string",4,"persian dry/wet food for coat/hydration. boiled chicken/fish, mashed pumpkin. high protein/omega, hairball control, encourage water.",1,0,1
990,0,3,-1.01243956595484,7,0,-0.774895578736273,1,0,-1.1928916623764376,1,1,"vocal, active, colorful, intelligent, playful, social, flying, enjoys perching on shoulders",1,not specified,0,0,0
991,0,3,1.63289370754317,7,0,-0.7471019530393405,1,0,0.9947881619148004,0,1,"vocal, active, colorful, intelligent, playful, social, flying, is very active in its cage, is a social companion",1,not specified,0,1,0
992,0,3,0.80298522958301,7,1,-0.7546989549565013,1,0,-0.7241031285997437,0,1,"vocal, active, colorful, intelligent, playful, social, flying, loves to sing cheerful tunes",1,not specified,0,1,0
